relay_timestamp,packet_num,source_ip,source_port,dest_ip,dest_port,bytes,x,y,z,yaw,unity_timestamp,unity_x,unity_z,scale_factor
2026-03-08 20:58:46.527,501,10.30.138.30,45520,10.30.135.228,8888,218,"{""x"":2.01584792137146","""y"":-0.25845181941986086","""z"":-2.0575830936431886","""yaw"":317.70257568359377","""timestamp"":59.95640182495117","""unity_x"":6.0535969734191898","""unity_z"":-6.178928375244141","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:46.549,502,10.30.138.30,45520,10.30.135.228,8888,215,"{""x"":2.0171163082122804","""y"":-0.25845181941986086","""z"":-2.0559260845184328","""yaw"":319.36865234375","""timestamp"":60.0673713684082","""unity_x"":6.057405948638916","""unity_z"":-6.173952102661133","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:46.659,503,10.30.138.30,45520,10.30.135.228,8888,217,"{""x"":2.0171163082122804","""y"":-0.25845181941986086","""z"":-2.0559260845184328","""yaw"":319.36865234375","""timestamp"":60.178871154785159","""unity_x"":6.057405948638916","""unity_z"":-6.173952102661133","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:46.770,504,10.30.138.30,45520,10.30.135.228,8888,216,"{""x"":2.0171163082122804","""y"":-0.25845181941986086","""z"":-2.0559260845184328","""yaw"":319.36865234375","""timestamp"":60.28969955444336","""unity_x"":6.057405948638916","""unity_z"":-6.173952102661133","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:46.882,505,10.30.138.30,45520,10.30.135.228,8888,216,"{""x"":2.0272645950317385","""y"":-0.25845181941986086","""z"":-1.992791771888733","""yaw"":319.36865234375","""timestamp"":60.40106201171875","""unity_x"":6.087881565093994","""unity_z"":-5.9843597412109379","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:47.054,506,10.30.138.30,45520,10.30.135.228,8888,216,"{""x"":2.035413980484009","""y"":-0.25845181941986086","""z"":-1.9010200500488282","""yaw"":319.36865234375","""timestamp"":60.511749267578128","""unity_x"":6.112354278564453","""unity_z"":-5.708768844604492","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:47.104,507,10.30.138.30,45520,10.30.135.228,8888,216,"{""x"":2.0423309803009035","""y"":-0.25845181941986086","""z"":-1.8084213733673096","""yaw"":319.36865234375","""timestamp"":60.62329864501953","""unity_x"":6.133126258850098","""unity_z"":-5.430694580078125","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:47.215,508,10.30.138.30,45520,10.30.135.228,8888,215,"{""x"":2.063666343688965","""y"":-0.25845181941986086","""z"":-1.7189005613327027","""yaw"":319.36865234375","""timestamp"":60.73448181152344","""unity_x"":6.197196006774902","""unity_z"":-5.161863327026367","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:47.326,509,10.30.138.30,45520,10.30.135.228,8888,216,"{""x"":2.112323045730591","""y"":-0.25845181941986086","""z"":-1.640303611755371","""yaw"":319.36865234375","""timestamp"":60.845619201660159","""unity_x"":6.3433122634887699","""unity_z"":-4.925836563110352","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:47.437,510,10.30.138.30,45520,10.30.135.228,8888,215,"{""x"":2.163135290145874","""y"":-0.25845181941986086","""z"":-1.5630042552947999","""yaw"":319.36865234375","""timestamp"":60.95673751831055","""unity_x"":6.495901584625244","""unity_z"":-4.693706512451172","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:47.572,511,10.30.138.30,45520,10.30.135.228,8888,217,"{""x"":2.2018020153045656","""y"":-0.25845181941986086","""z"":-1.4792696237564088","""yaw"":319.36865234375","""timestamp"":61.067840576171878","""unity_x"":6.612017631530762","""unity_z"":-4.442251205444336","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:47.660,512,10.30.138.30,45520,10.30.135.228,8888,217,"{""x"":2.2299184799194338","""y"":-0.25845181941986086","""z"":-1.3914471864700318","""yaw"":319.36865234375","""timestamp"":61.178619384765628","""unity_x"":6.696451663970947","""unity_z"":-4.178520202636719","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:47.772,513,10.30.138.30,45520,10.30.135.228,8888,217,"{""x"":2.254437208175659","""y"":-0.25845181941986086","""z"":-1.3024605512619019","""yaw"":319.36865234375","""timestamp"":61.289493560791019","""unity_x"":6.770081520080566","""unity_z"":-3.9112930297851564","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:47.882,514,10.30.138.30,45520,10.30.135.228,8888,215,"{""x"":2.2797110080718996","""y"":-0.25845181941986086","""z"":-1.2128769159317017","""yaw"":319.36865234375","""timestamp"":61.40135192871094","""unity_x"":6.845978736877441","""unity_z"":-3.64227294921875","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:48.144,515,10.30.138.30,45520,10.30.135.228,8888,214,"{""x"":2.313734769821167","""y"":-0.25845181941986086","""z"":-1.127621054649353","""yaw"":319.36865234375","""timestamp"":61.51162338256836","""unity_x"":6.948152542114258","""unity_z"":-3.386249542236328","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:48.154,516,10.30.138.30,45520,10.30.135.228,8888,215,"{""x"":2.3470265865325929","""y"":-0.25845181941986086","""z"":-1.040636420249939","""yaw"":319.36865234375","""timestamp"":61.623504638671878","""unity_x"":7.0481276512146","""unity_z"":-3.1250343322753908","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:48.217,517,10.30.138.30,45520,10.30.135.228,8888,215,"{""x"":2.372692108154297","""y"":-0.25845181941986086","""z"":-0.951583743095398","""yaw"":319.36865234375","""timestamp"":61.73491287231445","""unity_x"":7.125201225280762","""unity_z"":-2.8576087951660158","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:48.343,518,10.30.138.30,45520,10.30.135.228,8888,216,"{""x"":2.374133586883545","""y"":-0.25845181941986086","""z"":-0.8594162464141846","""yaw"":319.36865234375","""timestamp"":61.845970153808597","""unity_x"":7.129530429840088","""unity_z"":-2.580829620361328","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:48.464,519,10.30.138.30,45520,10.30.135.228,8888,214,"{""x"":2.364448070526123","""y"":-0.25845181941986086","""z"":-0.767210066318512","""yaw"":319.36865234375","""timestamp"":61.95733642578125","""unity_x"":7.100444316864014","""unity_z"":-2.303934097290039","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:48.617,520,10.30.138.30,45520,10.30.135.228,8888,215,"{""x"":2.3536295890808107","""y"":-0.25845181941986086","""z"":-0.6753182411193848","""yaw"":319.36865234375","""timestamp"":62.0684814453125","""unity_x"":7.067956924438477","""unity_z"":-2.027982711791992","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:48.673,521,10.30.138.30,45520,10.30.135.228,8888,217,"{""x"":2.340932846069336","""y"":-0.25845181941986086","""z"":-0.5838465690612793","""yaw"":319.36865234375","""timestamp"":62.179412841796878","""unity_x"":7.029828071594238","""unity_z"":-1.7532930374145508","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:48.784,522,10.30.138.30,45520,10.30.135.228,8888,219,"{""x"":2.3259551525115969","""y"":-0.25845181941986086","""z"":-0.49276044964790347","""yaw"":319.36865234375","""timestamp"":62.29029846191406","""unity_x"":6.9848504066467289","""unity_z"":-1.4797611236572266","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:48.895,523,10.30.138.30,45520,10.30.135.228,8888,217,"{""x"":2.3065879344940187","""y"":-0.25845181941986086","""z"":-0.4015885889530182","""yaw"":319.36865234375","""timestamp"":62.40227508544922","""unity_x"":6.926690101623535","""unity_z"":-1.2059717178344727","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:49.007,524,10.30.138.30,45520,10.30.135.228,8888,217,"{""x"":2.2851481437683107","""y"":-0.25845181941986086","""z"":-0.3125797212123871","""yaw"":319.36865234375","""timestamp"":62.51224899291992","""unity_x"":6.862306594848633","""unity_z"":-0.9386777877807617","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:49.149,525,10.30.138.30,45520,10.30.135.228,8888,218,"{""x"":2.261319160461426","""y"":-0.25845181941986086","""z"":-0.22284771502017976","""yaw"":319.36865234375","""timestamp"":62.623775482177737","""unity_x"":6.790748119354248","""unity_z"":-0.6692123413085938","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:49.226,526,10.30.138.30,45520,10.30.135.228,8888,217,"{""x"":2.235128164291382","""y"":-0.25845181941986086","""z"":-0.13409669697284699","""yaw"":319.36865234375","""timestamp"":62.73493194580078","""unity_x"":6.712096214294434","""unity_z"":-0.4026927947998047","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:49.354,527,10.30.138.30,45520,10.30.135.228,8888,218,"{""x"":2.2068912982940676","""y"":-0.25845181941986086","""z"":-0.04608754441142082","""yaw"":319.36865234375","""timestamp"":62.8459587097168","""unity_x"":6.627301216125488","""unity_z"":-0.13840103149414063","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:49.438,528,10.30.138.30,45520,10.30.135.228,8888,217,"{""x"":2.1832759380340578","""y"":-0.25845181941986086","""z"":0.023229552432894708","""yaw"":319.36865234375","""timestamp"":62.9569091796875","""unity_x"":6.556384086608887","""unity_z"":0.06975841522216797","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:49.570,529,10.30.138.30,45520,10.30.135.228,8888,218,"{""x"":2.1832759380340578","""y"":-0.25845181941986086","""z"":0.023229552432894708","""yaw"":319.36865234375","""timestamp"":63.06765365600586","""unity_x"":6.556384086608887","""unity_z"":0.06975841522216797","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:49.672,530,10.30.138.30,45520,10.30.135.228,8888,218,"{""x"":2.180623769760132","""y"":-0.25845181941986086","""z"":0.021132931113243104","""yaw"":316.5207214355469","""timestamp"":63.179325103759769","""unity_x"":6.54841947555542","""unity_z"":0.0634622573852539","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:49.838,531,10.30.138.30,45520,10.30.135.228,8888,218,"{""x"":2.174801826477051","""y"":-0.25845181941986086","""z"":0.01581166870892048","""yaw"":309.8885192871094","""timestamp"":63.28986358642578","""unity_x"":6.530936241149902","""unity_z"":0.04748249053955078","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:49.896,532,10.30.138.30,45520,10.30.135.228,8888,221,"{""x"":2.169412851333618","""y"":-0.25845181941986086","""z"":0.009874949231743813","""yaw"":303.18817138671877","""timestamp"":63.40153884887695","""unity_x"":6.514753341674805","""unity_z"":0.029654502868652345","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:49.998,533,10.30.138.30,45520,10.30.135.228,8888,218,"{""x"":2.164506196975708","""y"":-0.25845181941986086","""z"":0.003468855982646346","""yaw"":296.543701171875","""timestamp"":63.51228332519531","""unity_x"":6.50001859664917","""unity_z"":0.010416984558105469","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:50.196,534,10.30.138.30,45520,10.30.135.228,8888,225,"{""x"":2.1606380939483644","""y"":-0.25845181941986086","""z"":-0.0025418587028980257","""yaw"":290.7475280761719","""timestamp"":63.623680114746097","""unity_x"":6.488402366638184","""unity_z"":-0.007633209228515625","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:50.227,535,10.30.138.30,45520,10.30.135.228,8888,224,"{""x"":2.1606380939483644","""y"":-0.25845181941986086","""z"":-0.0025418587028980257","""yaw"":290.7475280761719","""timestamp"":63.73460388183594","""unity_x"":6.488402366638184","""unity_z"":-0.007633209228515625","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:50.343,536,10.30.138.30,45520,10.30.135.228,8888,224,"{""x"":2.1606380939483644","""y"":-0.25845181941986086","""z"":-0.0025418587028980257","""yaw"":290.7475280761719","""timestamp"":63.84513854980469","""unity_x"":6.488402366638184","""unity_z"":-0.007633209228515625","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:50.449,537,10.30.138.30,45520,10.30.135.228,8888,224,"{""x"":2.1606380939483644","""y"":-0.25845181941986086","""z"":-0.0025418587028980257","""yaw"":290.7475280761719","""timestamp"":63.95674133300781","""unity_x"":6.488402366638184","""unity_z"":-0.007633209228515625","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:50.562,538,10.30.138.30,45520,10.30.135.228,8888,224,"{""x"":2.1606380939483644","""y"":-0.25845181941986086","""z"":-0.0025418587028980257","""yaw"":290.7475280761719","""timestamp"":64.06806182861328","""unity_x"":6.488402366638184","""unity_z"":-0.007633209228515625","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:50.723,539,10.30.138.30,45520,10.30.135.228,8888,223,"{""x"":2.086212635040283","""y"":-0.25845181941986086","""z"":0.00023436927585862577","""yaw"":290.7475280761719","""timestamp"":64.17876434326172","""unity_x"":6.264902591705322","""unity_z"":0.0007038116455078125","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:50.782,540,10.30.138.30,45520,10.30.135.228,8888,223,"{""x"":1.9938069581985474","""y"":-0.25845181941986086","""z"":0.00017244243645109236","""yaw"":290.7475280761719","""timestamp"":64.28976440429688","""unity_x"":5.98740816116333","""unity_z"":0.0005178451538085938","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:50.900,541,10.30.138.30,45520,10.30.135.228,8888,221,"{""x"":1.9011183977127076","""y"":-0.25845181941986086","""z"":0.0008526850142516196","""yaw"":290.7475280761719","""timestamp"":64.4011001586914","""unity_x"":5.70906400680542","""unity_z"":0.0025606155395507814","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:51.001,542,10.30.138.30,45520,10.30.135.228,8888,219,"{""x"":1.809238076210022","""y"":-0.25845181941986086","""z"":0.00520598329603672","""yaw"":290.7475280761719","""timestamp"":64.51168823242188","""unity_x"":5.433147430419922","""unity_z"":0.015633583068847657","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:51.116,543,10.30.138.30,45520,10.30.135.228,8888,220,"{""x"":1.7173449993133546","""y"":-0.25845181941986086","""z"":0.020269766449928285","""yaw"":290.7475280761719","""timestamp"":64.62357330322266","""unity_x"":5.157192230224609","""unity_z"":0.06087017059326172","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:51.251,544,10.30.138.30,45520,10.30.135.228,8888,219,"{""x"":1.6272753477096558","""y"":-0.25845181941986086","""z"":0.041777752339839938","""yaw"":290.7475280761719","""timestamp"":64.73480987548828","""unity_x"":4.886712551116943","""unity_z"":0.1254587173461914","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:51.337,545,10.30.138.30,45520,10.30.135.228,8888,219,"{""x"":1.5363703966140748","""y"":-0.25845181941986086","""z"":0.05920841172337532","""yaw"":290.7475280761719","""timestamp"":64.84605407714844","""unity_x"":4.613724708557129","""unity_z"":0.17780303955078126","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:51.455,546,10.30.138.30,45520,10.30.135.228,8888,220,"{""x"":1.4438519477844239","""y"":-0.25845181941986086","""z"":0.06666599214076996","""yaw"":290.7475280761719","""timestamp"":64.95764923095703","""unity_x"":4.3358917236328129","""unity_z"":0.20019817352294923","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:51.555,547,10.30.138.30,45520,10.30.135.228,8888,218,"{""x"":1.3517805337905884","""y"":-0.25845181941986086","""z"":0.0693301185965538","""yaw"":290.7475280761719","""timestamp"":65.06829071044922","""unity_x"":4.059401035308838","""unity_z"":0.20819854736328126","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:51.673,548,10.30.138.30,45520,10.30.135.228,8888,220,"{""x"":1.2601972818374634","""y"":-0.25845181941986086","""z"":0.08393310010433197","""yaw"":290.7475280761719","""timestamp"":65.17984008789063","""unity_x"":3.7843761444091799","""unity_z"":0.25205135345458987","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:51.771,549,10.30.138.30,45520,10.30.135.228,8888,218,"{""x"":1.231356143951416","""y"":-0.25845181941986086","""z"":0.08998636901378632","""yaw"":290.7475280761719","""timestamp"":65.29055786132813","""unity_x"":3.6977663040161135","""unity_z"":0.2702293395996094","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:51.896,550,10.30.138.30,45520,10.30.135.228,8888,218,"{""x"":1.231356143951416","""y"":-0.25845181941986086","""z"":0.08998636901378632","""yaw"":290.7475280761719","""timestamp"":65.40241241455078","""unity_x"":3.6977663040161135","""unity_z"":0.2702293395996094","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:52.078,551,10.30.138.30,45520,10.30.135.228,8888,218,"{""x"":1.231356143951416","""y"":-0.25845181941986086","""z"":0.08998636901378632","""yaw"":290.7475280761719","""timestamp"":65.51288604736328","""unity_x"":3.6977663040161135","""unity_z"":0.2702293395996094","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:52.109,552,10.30.138.30,45520,10.30.135.228,8888,219,"{""x"":1.2281473875045777","""y"":-0.25845181941986086","""z"":0.08463303744792938","""yaw"":285.7508544921875","""timestamp"":65.62433624267578","""unity_x"":3.6881303787231447","""unity_z"":0.2541532516479492","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:52.293,553,10.30.138.30,45520,10.30.135.228,8888,219,"{""x"":1.2245477437973023","""y"":-0.25845181941986086","""z"":0.07707859575748444","""yaw"":279.0958251953125","""timestamp"":65.7352523803711","""unity_x"":3.6773204803466799","""unity_z"":0.23146724700927735","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:52.330,554,10.30.138.30,45520,10.30.135.228,8888,219,"{""x"":1.2217262983322144","""y"":-0.25845181941986086","""z"":0.06906399130821228","""yaw"":272.4327087402344","""timestamp"":65.84630584716797","""unity_x"":3.6688475608825685","""unity_z"":0.2073993682861328","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:52.544,555,10.30.138.30,45520,10.30.135.228,8888,219,"{""x"":1.2196598052978516","""y"":-0.25845181941986086","""z"":0.06067083775997162","""yaw"":265.7900695800781","""timestamp"":65.95701599121094","""unity_x"":3.662642002105713","""unity_z"":0.18219470977783204","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:52.561,556,10.30.138.30,45520,10.30.135.228,8888,220,"{""x"":1.2183139324188233","""y"":-0.25845181941986086","""z"":0.05187976732850075","""yaw"":259.17242431640627","""timestamp"":66.06731414794922","""unity_x"":3.658600330352783","""unity_z"":0.15579509735107423","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:52.703,557,10.30.138.30,45520,10.30.135.228,8888,222,"{""x"":1.2178630828857422","""y"":-0.25845181941986086","""z"":0.042628850787878039","""yaw"":252.54254150390626","""timestamp"":66.17781829833985","""unity_x"":3.6572465896606447","""unity_z"":0.12801456451416017","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:52.817,558,10.30.138.30,45520,10.30.135.228,8888,222,"{""x"":1.2184627056121827","""y"":-0.25845181941986086","""z"":0.033096879720687869","""yaw"":245.89932250976563","""timestamp"":66.28854370117188","""unity_x"":3.6590471267700197","""unity_z"":0.09939002990722656","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:52.996,559,10.30.138.30,45520,10.30.135.228,8888,215,"{""x"":1.220080852508545","""y"":-0.25845181941986086","""z"":0.023556018248200418","""yaw"":239.2412109375","""timestamp"":66.3995132446289","""unity_x"":3.6639065742492677","""unity_z"":0.0707387924194336","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:53.003,560,10.30.138.30,45520,10.30.135.228,8888,220,"{""x"":1.2227423191070557","""y"":-0.25845181941986086","""z"":0.014268897473812104","""yaw"":232.57278442382813","""timestamp"":66.51065826416016","""unity_x"":3.67189884185791","""unity_z"":0.04284954071044922","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:53.108,561,10.30.138.30,45520,10.30.135.228,8888,222,"{""x"":1.2250648736953736","""y"":-0.25845181941986086","""z"":0.008360758423805237","""yaw"":228.1443634033203","""timestamp"":66.62312316894531","""unity_x"":3.6788735389709474","""unity_z"":0.025107383728027345","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:53.227,562,10.30.138.30,45520,10.30.135.228,8888,222,"{""x"":1.2250648736953736","""y"":-0.25845181941986086","""z"":0.008360758423805237","""yaw"":228.1443634033203","""timestamp"":66.73428344726563","""unity_x"":3.6788735389709474","""unity_z"":0.025107383728027345","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:53.353,563,10.30.138.30,45520,10.30.135.228,8888,222,"{""x"":1.2160301208496094","""y"":-0.25845181941986086","""z"":-0.05797305330634117","""yaw"":228.1443634033203","""timestamp"":66.84561157226563","""unity_x"":3.6517419815063478","""unity_z"":-0.17409324645996095","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:53.520,564,10.30.138.30,45520,10.30.135.228,8888,219,"{""x"":1.2093448638916016","""y"":-0.25845181941986086","""z"":-0.1500484198331833","""yaw"":228.1443634033203","""timestamp"":66.9565658569336","""unity_x"":3.6316661834716799","""unity_z"":-0.4505958557128906","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:53.549,565,10.30.138.30,45520,10.30.135.228,8888,219,"{""x"":1.2077404260635377","""y"":-0.25845181941986086","""z"":-0.2423686385154724","""yaw"":228.1443634033203","""timestamp"":67.0674819946289","""unity_x"":3.6268482208251955","""unity_z"":-0.7278337478637695","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:53.673,566,10.30.138.30,45520,10.30.135.228,8888,218,"{""x"":1.2078245878219605","""y"":-0.25845181941986086","""z"":-0.3351791799068451","""yaw"":228.1443634033203","""timestamp"":67.1789779663086","""unity_x"":3.627100944519043","""unity_z"":-1.0065441131591797","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:53.866,567,10.30.138.30,45520,10.30.135.228,8888,217,"{""x"":1.222153902053833","""y"":-0.25845181941986086","""z"":-0.4263920485973358","""yaw"":228.1443634033203","""timestamp"":67.29002380371094","""unity_x"":3.6701316833496095","""unity_z"":-1.28045654296875","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:54.044,568,10.30.138.30,45520,10.30.135.228,8888,220,"{""x"":1.2414748668670655","""y"":-0.25845181941986086","""z"":-0.5173914432525635","""yaw"":228.1443634033203","""timestamp"":67.40176391601563","""unity_x"":3.7281527519226076","""unity_z"":-1.5537281036376954","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:54.045,569,10.30.138.30,45520,10.30.135.228,8888,220,"{""x"":1.2472476959228516","""y"":-0.25845181941986086","""z"":-0.5545348525047302","""yaw"":228.1443634033203","""timestamp"":67.51243591308594","""unity_x"":3.7454886436462404","""unity_z"":-1.6652698516845704","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:54.132,570,10.30.138.30,45520,10.30.135.228,8888,219,"{""x"":1.2472476959228516","""y"":-0.25845181941986086","""z"":-0.5545348525047302","""yaw"":228.1443634033203","""timestamp"":67.6240005493164","""unity_x"":3.7454886436462404","""unity_z"":-1.6652698516845704","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:54.229,571,10.30.138.30,45520,10.30.135.228,8888,220,"{""x"":1.2472476959228516","""y"":-0.25845181941986086","""z"":-0.5545348525047302","""yaw"":228.1443634033203","""timestamp"":67.73535919189453","""unity_x"":3.7454886436462404","""unity_z"":-1.6652698516845704","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:54.391,572,10.30.138.30,45520,10.30.135.228,8888,220,"{""x"":1.2472476959228516","""y"":-0.25845181941986086","""z"":-0.5545348525047302","""yaw"":228.1443634033203","""timestamp"":67.84674835205078","""unity_x"":3.7454886436462404","""unity_z"":-1.6652698516845704","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:54.569,573,10.30.138.30,45520,10.30.135.228,8888,220,"{""x"":1.2472476959228516","""y"":-0.25845181941986086","""z"":-0.5545348525047302","""yaw"":228.1443634033203","""timestamp"":67.95750427246094","""unity_x"":3.7454886436462404","""unity_z"":-1.6652698516845704","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:54.569,574,10.30.138.30,45520,10.30.135.228,8888,220,"{""x"":1.2472476959228516","""y"":-0.25845181941986086","""z"":-0.5545348525047302","""yaw"":228.1443634033203","""timestamp"":68.06822204589844","""unity_x"":3.7454886436462404","""unity_z"":-1.6652698516845704","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:54.746,575,10.30.138.30,45520,10.30.135.228,8888,220,"{""x"":1.2472476959228516","""y"":-0.25845181941986086","""z"":-0.5545348525047302","""yaw"":228.1443634033203","""timestamp"":68.17914581298828","""unity_x"":3.7454886436462404","""unity_z"":-1.6652698516845704","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:54.791,576,10.30.138.30,45520,10.30.135.228,8888,219,"{""x"":1.2472476959228516","""y"":-0.25845181941986086","""z"":-0.5545348525047302","""yaw"":228.1443634033203","""timestamp"":68.2894287109375","""unity_x"":3.7454886436462404","""unity_z"":-1.6652698516845704","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:54.914,577,10.30.138.30,45520,10.30.135.228,8888,220,"{""x"":1.2472476959228516","""y"":-0.25845181941986086","""z"":-0.5545348525047302","""yaw"":228.1443634033203","""timestamp"":68.40107727050781","""unity_x"":3.7454886436462404","""unity_z"":-1.6652698516845704","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:55.093,578,10.30.138.30,45520,10.30.135.228,8888,220,"{""x"":1.2472476959228516","""y"":-0.25845181941986086","""z"":-0.5545348525047302","""yaw"":228.1443634033203","""timestamp"":68.51200866699219","""unity_x"":3.7454886436462404","""unity_z"":-1.6652698516845704","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:55.229,579,10.30.138.30,45520,10.30.135.228,8888,220,"{""x"":1.2472476959228516","""y"":-0.25845181941986086","""z"":-0.5545348525047302","""yaw"":228.1443634033203","""timestamp"":68.73457336425781","""unity_x"":3.7454886436462404","""unity_z"":-1.6652698516845704","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:55.440,580,10.30.138.30,45520,10.30.135.228,8888,219,"{""x"":1.2472476959228516","""y"":-0.25845181941986086","""z"":-0.5545348525047302","""yaw"":228.1443634033203","""timestamp"":68.8457260131836","""unity_x"":3.7454886436462404","""unity_z"":-1.6652698516845704","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:55.449,581,10.30.138.30,45520,10.30.135.228,8888,220,"{""x"":1.2472476959228516","""y"":-0.25845181941986086","""z"":-0.5545348525047302","""yaw"":228.1443634033203","""timestamp"":68.95698547363281","""unity_x"":3.7454886436462404","""unity_z"":-1.6652698516845704","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:55.616,582,10.30.138.30,45520,10.30.135.228,8888,219,"{""x"":1.2472476959228516","""y"":-0.25845181941986086","""z"":-0.5545348525047302","""yaw"":228.1443634033203","""timestamp"":69.0677719116211","""unity_x"":3.7454886436462404","""unity_z"":-1.6652698516845704","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:55.793,583,10.30.138.30,45520,10.30.135.228,8888,220,"{""x"":1.2472476959228516","""y"":-0.25845181941986086","""z"":-0.5545348525047302","""yaw"":228.1443634033203","""timestamp"":69.17927551269531","""unity_x"":3.7454886436462404","""unity_z"":-1.6652698516845704","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:55.795,584,10.30.138.30,45520,10.30.135.228,8888,220,"{""x"":1.2472476959228516","""y"":-0.25845181941986086","""z"":-0.5545348525047302","""yaw"":228.1443634033203","""timestamp"":69.29005432128906","""unity_x"":3.7454886436462404","""unity_z"":-1.6652698516845704","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:55.963,585,10.30.138.30,45520,10.30.135.228,8888,220,"{""x"":1.2472476959228516","""y"":-0.25845181941986086","""z"":-0.5545348525047302","""yaw"":228.1443634033203","""timestamp"":69.40132904052735","""unity_x"":3.7454886436462404","""unity_z"":-1.6652698516845704","""scale_factor"":0.3330000042915344}"
